indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
NA18991	-0.0082	0.0264	8e-04	-0.0041	0.0043	-0.0036	0.0037	0.0067	-0.006	0.0161	0.002	0.0047	-0.0141	-0.0024	-0.0012	-0.0023	0.0043	0.0079	-0.0029	-0.0095
NA18992	-0.0088	0.0304	0.0061	0.0254	0.0012	0.0023	0.0019	0.0023	-0.0055	-0.0032	-0.0087	0.0128	0.0057	-0.0033	-0.0098	0.0023	-0.0041	-0.0084	0.0093	0.0019
NA18993	-0.0087	0.0301	0.0076	0.0029	0.0036	0.001	-0.0039	0.0082	0.0072	-0.0111	-0.002	0.0039	0.0075	0.0092	0.0023	-0.0024	-1e-04	-0.0051	0.0096	-0.0109
NA18994	-0.0092	0.0303	0.0103	0.0045	0.0021	0.0014	6e-04	0.0044	6e-04	0.0039	-0.0062	0.0069	3e-04	-0.0023	-0.0037	0.0022	0.0012	-3e-04	0.003	-0.0036
NA18995	-0.0113	0.0269	0.0109	0.0105	-4e-04	-5e-04	-6e-04	-3e-04	0.0017	-0.0016	0.0025	0.0018	0.004	-0.0012	0.0011	2e-04	-7e-04	-0.0022	4e-04	3e-04
NA18997	-0.0094	0.0348	0.0014	0.0096	0.0019	-0.001	-0.0022	0.0106	-0.0011	0.0048	-0.0102	0.0072	0.0012	-0.0037	-0.0033	-0.0011	1e-04	-8e-04	0.0042	-0.0021
NA18998	-0.0083	0.033	0.0061	0.0157	0.007	-0.0024	9e-04	0.0121	0.0042	-0.0133	-0.0059	0.0185	0.0011	0.0065	-0.0091	0.0037	-0.0029	-0.0028	0.0309	-0.0132
NA18999	-0.0108	0.0233	0.0044	0	0.0024	-7e-04	0.0026	0.0019	-0.0045	0.0057	0.0038	0.0025	-0.0063	-0.0025	-0.0034	-0.0024	0.0011	0.0077	-0.0061	0
NA19000	-0.0099	0.0282	0.0072	9e-04	6e-04	0.0029	-0.003	0.0058	4e-04	-0.0028	-0.0011	-1e-04	-0.0018	0.0023	-0.001	-3e-04	-3e-04	0.0035	-0.0034	-0.0049
NA19001	-0.0085	0.0299	0.0025	0.0082	-0.0011	0.0021	0.0034	0.0016	0.0013	0.0024	0.0037	0.005	-3e-04	6e-04	-0.0026	0.0014	-0.0012	-0.0012	-8e-04	0.0023
NA19002	-0.0089	0.0232	0.0123	0.0031	0.0013	0.0033	0.0015	-0.0054	0.0013	9e-04	0.0066	0.0011	8e-04	0.0021	-0.0023	0.002	0.0033	9e-04	0.0016	-0.0018
NA19003	-0.0108	0.0291	0.0049	0.0042	9e-04	-1e-04	0.003	0.0147	-0.0026	0.006	-0.0139	0.0069	-0.0013	-0.0049	-0.0017	0.0033	-0.0011	0.0014	0.0125	-0.0036
NA19004	-0.009	0.03	0.0126	0.0043	0.002	0.0034	-0.0045	-0.001	0.003	-3e-04	0.0018	0.0066	-9e-04	0.0023	-0.0045	-0.0019	0.0029	-0.0063	0.0013	-0.0018
NA19005	-0.0095	0.0274	0.0205	0.0035	0.004	0.0034	0.0056	9e-04	0.0034	-0.0012	0.0035	0.0021	-4e-04	0.0073	0.0056	-0.002	0.0056	-4e-04	7e-04	-0.003
NA19006	-0.0086	0.0264	0.0068	-0.0039	-0.0014	-0.0022	0.0011	1e-04	-0.0018	0.0074	0.0053	-0.001	-0.0064	-0.002	-7e-04	0.001	-0.0019	0.0069	-0.0021	9e-04
NA19007	-0.0091	0.0274	0.0131	0.0039	0.0079	-0.0023	-0.002	0.0057	0.0113	-0.0052	8e-04	0.0023	0	0.0202	-0.0013	-0.0018	0.0052	0.0016	2e-04	-0.011
NA19009	-0.0098	0.0292	0.0088	0.0025	-0.0022	0.002	-0.0056	-0.0039	0.0072	-0.0075	0.0045	-0.0035	0.0071	0.0031	9e-04	-3e-04	0.001	-0.0032	-0.0013	-0.0012
NA19010	-0.0079	0.0253	0.0069	0.0041	-0.0026	-0.007	5e-04	0.004	1e-04	-0.0054	-0.0013	0.0047	0.0043	-0.0038	-0.0023	0.0039	-0.0094	-0.0024	0.0054	0.0036
NA19011	-0.0092	0.0319	0.0043	0.0071	0.0023	-0.002	-5e-04	0.0099	-0.0023	0.0075	-0.0057	0.0013	-0.0065	-0.0011	-0.0014	5e-04	1e-04	0.0076	-0.0061	-0.006
NA19012	-0.0077	0.0286	0.0129	0.0138	0.0045	0.0053	-0.0025	0.0097	-4e-04	-0.0012	-0.0051	0.0091	0.0077	0.0019	-0.0015	-0.0025	0.0042	-0.0058	-0.0024	-0.0085
NA19019	0.0298	-0.0041	-0.0052	-0.0127	-0.0582	-0.0132	-0.0216	0.0603	-0.0665	-0.0291	0.0563	-0.0634	0.025	-0.0234	0.0059	0.0126	-0.0025	0.0011	7e-04	0.1164
NA19020	0.0324	0.0059	-0.0053	0.0066	-0.0786	0.0505	-0.0768	0.0335	-0.0537	-0.0705	-0.0218	0.0046	0.045	0.0059	0.1063	0.1181	0.0636	0.0753	-0.0994	-0.0288
NA19026	0.0371	-0.0023	-0.0114	-0.0032	-0.0485	-0.0378	0.0315	0.0737	-0.0076	-0.0147	0.0384	-0.0602	-0.0472	-0.034	0.0172	-0.036	0.0305	-0.0756	-0.0164	-0.0252
NA19027	0.035	0.0029	-6e-04	0.0087	7e-04	0.037	0.0272	-0.039	-0.0373	-0.0395	0.0354	-0.0182	-0.0642	-0.0437	0.0236	-0.029	0.018	-0.0547	0.0267	0.0684
NA19028	0.0342	-0.0023	0.0042	0.0194	-0.0812	0.1127	-0.0804	-1e-04	-0.0767	-0.1021	-0.0117	-0.0877	0.1203	0.0242	0.1125	0.0517	-0.0405	-0.0228	0.0835	0.1389
NA19031	0.0341	0.0017	0.0046	0.0019	-0.0448	0.0461	0.0711	0.0406	-0.0281	-0.0735	0.1129	-0.1876	-0.1899	-0.0462	0.0965	0.0059	0.1	-0.0576	0.0726	-0.0878
NA19035	0.0332	1e-04	-0.0057	0.0041	-0.0515	-0.0203	-0.0301	-0.0164	-0.0571	8e-04	0.0995	0.0382	0.0055	-0.1221	0.1011	-0.0029	-0.0276	-0.0138	-0.0602	0.0359
NA19036	0.039	9e-04	0.0014	0.0016	-0.0503	-0.0098	-0.0041	-0.0139	-0.0407	-0.0347	-0.1321	-0.0901	-0.0698	-0.0233	0.1064	-0.0875	0.0234	0.0862	-0.0125	0.0336
NA19054	-0.0099	0.029	0.009	-0.0016	-0.004	-0.0011	-0.0028	-0.0066	0.0041	-0.0029	0.0103	-0.0025	-0.001	-0.001	-0.0027	0.0014	-0.0016	-3e-04	-0.0055	0.0032
NA19055	-0.0103	0.0253	0.0148	0.0144	0.004	0.0019	0.0015	-0.0072	0.0048	9e-04	0.0072	0.0045	5e-04	0.0019	5e-04	4e-04	8e-04	-0.0056	0.0069	0.001
NA19056	-0.0097	0.0313	0.0104	0.008	9e-04	8e-04	0.0021	0.0079	-0.0039	0.0063	-0.0101	0.0039	-0.0033	-0.0012	-8e-04	0.0029	-7e-04	0.0018	0.0091	-2e-04
NA19057	-0.0095	0.0301	0.0128	0.0038	-0.0012	0.0031	-9e-04	2e-04	0.0049	-3e-04	-0.001	0.0016	0.006	-2e-04	-0.003	1e-04	0.0033	-0.0027	-9e-04	-0.0055
NA19058	-0.0084	0.0256	0.004	-0.0043	-1e-04	0.0014	0	-0.002	0.0049	-0.0035	-0.0013	0.0012	8e-04	0.0021	4e-04	-8e-04	0.0044	-0.0072	0.0018	-2e-04
NA19059	-0.0101	0.0252	0.0083	0.0036	0.0037	-0.0015	0.0052	0.0054	-0.002	0.0134	1e-04	0.0022	-0.0095	0.0032	-0.0013	3e-04	0.0036	0.0084	0.0051	-0.0034
NA19060	-0.0074	0.0314	0.0106	0.009	0.0011	0.0012	-0.0015	0.0038	0.0073	-0.0068	0.0017	0.005	0.0021	0.0069	-0.0028	-3e-04	0	-0.002	-7e-04	-0.0044
NA19062	-0.0109	0.0289	0.0055	-0.0045	4e-04	-0.0039	0.0033	0.0015	0.0011	0.0028	0.0025	0.0023	8e-04	-0.0021	-6e-04	0.0024	-0.0033	5e-04	0.0054	-0.0014
NA19063	-0.0113	0.0304	0.0018	4e-04	-3e-04	-0.0016	-0.0024	0.0042	-0.0046	0.0048	-0.0054	0.0027	-0.0021	-0.0048	-0.0016	1e-04	-0.0024	0.0012	-5e-04	-4e-04
NA19064	-0.0096	0.0297	0.0078	0.0093	0.0029	0.0069	0.0079	4e-04	-0.0062	0.0072	-0.0014	-3e-04	-0.0046	0.0051	-0.0017	-0.0059	0.0044	0.0088	-4e-04	-0.0014
NA19065	-0.0093	0.0252	0.0073	-0.0018	-0.0033	-0.0069	-0.0034	0.009	0.0045	-0.0022	-6e-04	-0.0024	0.0034	5e-04	0.0035	0.0015	-0.0053	0.0055	-0.0066	-0.0031
NA19066	-0.0107	0.0288	0.0085	5e-04	-7e-04	-9e-04	-0.0023	-0.0024	-9e-04	0.0024	0.0051	-0.0026	-0.005	-0.0027	-0.0019	-7e-04	-4e-04	0.0011	-0.0035	8e-04
NA19067	-0.0082	0.0316	-0.001	0.0048	6e-04	-6e-04	-0.0029	0.0014	-0.0041	0.0038	0.0033	0.0047	-0.0043	-0.0051	-0.0055	-2e-04	3e-04	0.0024	-0.0034	-0.0039
NA19068	-0.0099	0.028	0.0048	0.0179	-0.0029	-0.006	-0.0029	0.0109	3e-04	-0.0029	-0.0126	-0.0033	0.0028	0.0026	0.0039	6e-04	-0.0037	9e-04	-0.0043	-0.0014
NA19070	-0.0084	0.0298	0.0014	0.0082	0.0047	0.0013	-0.0043	0.0099	0.0065	-0.0058	-0.0044	0.01	0.0023	0.0079	-0.0035	-4e-04	0.002	-4e-04	0.0102	-0.0096
NA19072	-0.011	0.0304	0.0044	0.0053	1e-04	-6e-04	-0.0015	0.0065	-0.0029	0.0064	-0.0069	0.0062	-0.0056	-0.0033	-0.0058	0.005	-0.0019	0.0032	0.0022	-8e-04
NA19074	-0.0092	0.0271	0.001	0.006	0.0027	-0.0034	0.0043	0.0126	6e-04	0.0062	-0.0051	0.0013	-0.0071	0.0011	0.0026	0.0022	-0.0019	0.0082	0.0064	-0.0029
NA19075	-0.0079	0.025	0.0053	-0.0012	0.0044	7e-04	0.0132	0.007	-0.0028	0.0041	-1e-04	0.0064	-8e-04	0.0011	-0.0061	0.0016	0.0029	0.0101	-0.0028	-0.0067
NA19076	-0.0105	0.032	0.0092	0.0205	6e-04	-0.0052	0.0033	0.0043	8e-04	0.0039	-0.0077	-0.0023	0.0016	0	0.0044	0.0034	-0.0042	-5e-04	0.0043	0.0026
NA19077	-0.0103	0.0253	0.0022	0.004	0.003	0.0013	0.0018	-0.0011	0.0017	0.0018	0.0039	-0.0052	-6e-04	0.0015	0.0053	-2e-04	0.0019	0.003	0.0048	0.0011
NA19078	-0.0102	0.0261	0.0049	0.0046	0.0013	2e-04	0.0031	-0.0017	-0.0027	0.0107	0.0037	0.0019	-0.006	-0.0017	-0.0018	-0.0012	0.0028	0.0026	0.0046	-0.0012
NA19079	-0.009	0.0257	0.0143	0.0042	-8e-04	4e-04	0.002	-0.0053	0.0059	-0.0024	0.0045	5e-04	0.001	0.002	0.0018	3e-04	6e-04	-0.0031	0.0012	-0.0016
NA19080	-0.0085	0.0249	0.0026	0.0085	-0.002	-0.0055	-0.0034	0.0119	0.0026	-0.0015	-0.0073	-0.0048	-0.0046	0.0027	0.0042	0.003	-0.0073	0.0048	0.0013	0.0029
NA19081	-0.0113	0.0305	0.0045	0.0118	0.0031	-0.002	-0.0049	0.0124	-0.0023	0.0101	-0.0105	0.0048	-0.0061	-0.0019	-0.0045	-4e-04	-0.0017	0.0085	-1e-04	-0.0056
NA19082	-0.0097	0.0316	0.0029	0.0225	-0.0013	-0.0021	-0.0022	-0.0047	7e-04	-0.002	0.0066	-0.0049	0.001	-3e-04	0.0027	-0.0013	-0.002	-0.001	-0.0028	0.0037
NA19083	-0.0095	0.0327	0.0089	0.0101	-3e-04	0.003	2e-04	0.001	0.0019	-6e-04	0.0034	0.0054	-4e-04	-3e-04	-0.004	1e-04	4e-04	-0.0032	0.0038	-0.0039
NA19084	-0.0081	0.03	0.003	0.0107	2e-04	0.0022	5e-04	0.0084	0.002	-0.0036	-0.0055	0.0021	2e-04	0.0077	0.0018	-0.003	0	4e-04	5e-04	0.0013
NA19085	-0.0097	0.0276	0.0075	0.004	-0.0018	-0.0059	-0.0044	0.0103	0.0032	-0.0019	-0.0136	0.0021	0.006	0.0014	8e-04	0.0027	-0.0061	-0.0048	0.0045	-9e-04
NA19086	-0.0104	0.0339	0.013	0.0143	0.004	-7e-04	-0.0026	0.0047	0.0057	-0.0031	-0.0015	-0.0014	-0.0059	0.0078	-8e-04	-0.0022	0.0037	0.0018	0.0084	-0.007
NA19087	-0.0112	0.0248	0.007	0.0144	0.0036	0.0025	0.0091	-0.0013	-0.0051	0.005	0.0019	0.0058	-0.0014	-0.0041	-0.0049	0	0.0011	0.0016	0.0049	9e-04
NA19088	-0.0078	0.0321	0.0106	0.0064	0.0014	-0.0045	0.0075	0.004	-0.0067	0.0115	-1e-04	-0.0012	-0.0094	-3e-04	0.0048	-1e-04	-0.0016	0.0096	-0.0055	0.0012
NA19089	-0.0089	0.0267	0.0054	-1e-04	-4e-04	-0.0041	5e-04	-4e-04	0.0013	-0.001	0.0026	-0.0043	-0.0021	0.0016	3e-04	-3e-04	0.0014	-6e-04	-0.0032	-0.0028
NA19090	-0.0083	0.0318	0.0088	0.0159	0.0013	0.003	0.0032	0.013	-0.0067	2e-04	-0.0203	0.0039	-0.0012	0.006	-0.0045	-0.0038	7e-04	0.0025	0.0011	-0.0062
NA19091	-0.0084	0.0298	0.0063	0.0068	-0.0036	0.0038	-0.002	-0.0016	-2e-04	-0.0014	0.0022	0.0025	0.0043	-0.0018	-8e-04	0.0011	4e-04	-0.0039	0.003	-0.0018
NA19092	0.0379	-4e-04	-0.005	0.005	0.0028	0.0334	0.0288	0.0051	-0.0181	-0.0169	-0.0395	-0.0114	0.0116	0.0031	0.0067	-0.0012	-0.0029	0.0124	0.0041	-0.0423
NA19093	0.0362	0.0026	-0.004	0.0042	-0.0322	0.0452	-0.0155	0.0227	-0.0172	0.0055	0.0351	0.0273	0.0093	-0.0184	6e-04	0.0089	0.0349	-0.0089	0.0162	0.0084
NA19095	0.0359	-0.0012	-2e-04	-5e-04	-0.0095	-0.0087	0.0244	0.0102	-0.0032	0.005	-0.0092	-0.0175	0.002	0.0059	-0.0427	0.0357	0.0211	0.0041	-0.0323	0.0134
NA19096	0.042	0.0021	0.0019	0.005	-0.0104	0.0336	0.0045	-0.046	-0.0104	0.0044	0.002	0.0089	0.0359	0.0133	-0.0233	-0.0059	0.0267	-0.0279	-0.0289	-0.0447
NA19098	0.038	0.0029	3e-04	-0.004	-0.013	0.0506	-0.0465	0.0273	0.0102	-0.0124	-0.0092	0.0105	0.0261	0.0155	0.0534	0.0551	0.045	0.0833	-0.0446	-0.0377
NA19099	0.0427	0.0024	-0.0061	0.0093	-0.0167	0.0014	0.0255	0.0048	-6e-04	-0.0287	-0.0089	0.0105	0.0086	0.0355	-0.0319	0.0095	0.0012	0.035	-0.0274	-0.005
NA19102	0.0378	5e-04	-0.0012	0.0012	-0.0091	-0.0198	0.012	0.0102	-0.0388	-0.0075	0.0044	0.0046	-0.0032	0.0134	0.0147	0.0349	-0.049	0.0358	5e-04	0.0151
NA19107	0.042	-0.0019	-0.004	-6e-04	0.0097	-0.011	0.0278	-0.0225	-1e-04	0.0031	-0.0059	0.064	0.0165	-0.0578	-0.0101	0.0831	-0.0209	-0.0101	-0.0304	0.0012
NA19108	0.0403	-0.0037	9e-04	0.006	-0.0288	-0.0299	-0.012	0.0214	0.0278	-0.0082	-0.0347	0.0291	-0.0161	0.026	0.0093	0.0482	-0.0385	-0.0195	0.0203	-0.0394
NA19113	0.0383	-0.0025	-0.0074	0.0014	-0.0255	-0.0092	-0.0198	-0.0173	-0.0241	-0.0186	0.0113	0.0298	-0.0175	0.0056	-0.0185	0.0155	0.0119	-0.0166	-0.0095	-0.0272
NA19114	0.0385	-0.0025	-0.0023	0.0038	-0.0326	0.0017	-0.0122	-0.024	0.0456	-0.0076	0.0066	-0.0226	-0.0093	0.0461	-0.0067	0	0.0106	-0.0269	2e-04	-0.0329
NA19116	0.0433	0.0011	-0.0146	0.0118	-0.0732	-0.0684	-0.0164	-0.0224	-0.0425	-0.0412	-0.081	0.0107	-0.0559	-0.0532	-0.0744	-4e-04	-0.0286	-0.049	-0.07	-0.0117
NA19117	0.0408	0.0019	-0.005	-0.001	-0.0471	3e-04	0.0044	0.0689	0.0118	0.0082	-0.0027	0.0165	0.0481	-4e-04	0.0432	0.0692	0.0088	0.0251	-0.0629	-0.0403
NA19119	0.0397	0.0012	-9e-04	0.012	-0.026	-0.0357	0.0292	-0.0222	-0.0039	0.0287	0.0322	-0.0196	0.0472	0.0139	-0.0411	-0.0199	0.0038	-0.0134	-0.016	0.0199
NA19121	0.0411	0.003	0.009	0.0047	0.0141	0.0113	0.0208	0.0026	-0.0144	-0.0027	-0.0094	-0.0367	-0.0097	0.0054	0.0223	-0.0439	0.0613	0.0309	0.1114	0.004
NA19122	0.0394	-4e-04	-1e-04	-8e-04	-0.0159	0.0073	-0.0271	0.0159	9e-04	-0.0338	0.0376	-0.014	0.0385	0.0076	-0.0075	-0.0421	-0.0326	0.0537	0.0157	-0.0177
NA19127	0.0336	-0.0026	-0.0012	-0.0018	-0.0401	-0.018	0.0057	-0.0066	-0.0272	0.0072	0.0231	-0.0124	-0.0038	0.0112	0.0141	-0.0045	-0.0372	0.0073	0.0015	0.0193
NA19128	0.0356	-0.0013	0.0018	-0.0033	-0.0106	-0.0461	-2e-04	0.0219	0.0363	-0.0099	0.003	-0.0257	0.0205	0.0076	0.0164	0.0059	-0.0085	-0.0096	-0.0188	0.0051
NA19130	0.0392	0	-0.0029	8e-04	0.0351	0.0053	0.0922	-0.045	-0.0305	-0.0089	-0.0245	0.0127	-0.0462	0.0524	-0.0186	-0.005	-0.0094	-0.0588	-0.0386	-0.011
NA19131	0.0402	0.0016	6e-04	0.0051	-0.0036	-0.0328	-0.0108	-0.0658	0.02	0.0211	-0.0284	0.0193	-0.0284	-0.0351	0.0394	-0.0092	-0.1174	-0.0094	-0.0037	0.0128
NA19137	0.0378	-7e-04	-0.0105	-0.0045	0.0283	-0.0252	0.0026	0.0385	0.0239	-0.004	0.036	-0.0085	-0.0625	-0.0819	0.0062	0.03	-0.0173	0.0943	-0.0448	-0.0285
NA19138	0.0368	0	0.0021	-0.0035	0.0055	-0.0376	-9e-04	-0.0089	-0.0047	0.0386	0.0823	-0.0151	-0.069	0.0123	0.0518	-0.0212	0.0063	0.055	0.0089	-0.0305
NA19141	0.0405	5e-04	-0.0046	0.0039	-0.0412	-0.0231	-0.0376	0.0413	0.0096	-6e-04	-0.018	-0.0207	0.0044	0.0184	-0.0212	-0.0088	-0.0083	-0.0276	-6e-04	-0.0339
NA19144	0.041	-2e-04	-0.0041	-0.0068	-0.0014	-0.0147	0.0882	0.0012	0.0131	0.0349	-0.0175	-0.0177	-0.028	0.0255	0.0413	0.019	-0.0332	0.0037	0.0312	0.0167
NA19146	0.0377	-2e-04	-0.0042	-0.0013	-0.0261	-0.064	0.0094	0.0068	0.0031	0.0122	0.012	0.009	0.055	-0.0079	-0.0107	-0.0226	0.04	0.0072	-0.0089	-0.0207
NA19147	0.0342	-0.0023	-0.0016	0.0012	-0.0295	-0.023	-0.009	-0.021	-0.0184	-0.0293	0.0087	-0.0067	0.0203	-0.0049	-0.036	0.0212	0.0194	0.0077	0.0072	-0.0151
NA19149	0.0407	0.002	-0.0112	0.0022	-0.0269	-0.0299	-0.0318	-0.0169	0.0437	0.0063	-0.029	0.0027	-0.0258	-0.0093	0.02	-0.0076	-0.0379	-0.0656	-0.0025	-0.0695
NA19150	0.0382	-0.0011	0.0035	-0.0035	-0.0057	-0.0584	0.0227	-0.0089	0.0263	0.0139	0.0278	0.0124	0.0458	-0.0176	0.0054	-0.0016	6e-04	-0.0156	0.0014	0.0326
NA19152	0.0399	-5e-04	-0.0024	0.0055	-0.0147	0.0076	0.0324	0.0049	-0.0129	-0.018	-0.0079	-0.0169	0.0364	0.0585	-0.0391	-0.0245	-0.0103	0.0317	-0.0446	-0.0181
NA19153	0.038	-0.0013	9e-04	0.0098	-0.0323	-0.012	0.0257	-0.0299	0.0353	-0.0709	0.013	-0.0451	0.0874	-0.0218	0.0109	-0.0389	-0.0318	0.0101	0.0148	-0.013
NA19159	0.0414	-1e-04	0.0042	-0.0029	-0.0138	-0.0152	0.0182	-0.002	0.0198	0.0032	-0.0512	6e-04	0.0138	0.036	0.0212	0.0098	-0.0033	0.0671	0.0256	0.0692
NA19160	0.0372	-2e-04	7e-04	7e-04	-0.0321	-0.0052	0.0165	-0.0113	0.0304	-0.0029	0.0305	-0.0264	0.0107	0.0053	-0.012	-0.0076	-0.0427	-0.0096	-5e-04	-0.0039
NA19171	0.0416	2e-04	0.0061	-0.0034	0.0196	0.0868	0.0794	-0.0472	-0.0151	0.0156	-0.0831	-0.0182	-0.0258	-0.0064	0.042	-0.0423	-0.0067	0.026	-0.0492	0.015
NA19172	0.0404	0.0043	-0.0049	0.0036	-0.0503	-6e-04	-0.0585	0.0565	-0.0178	-0.0762	-0.0616	-0.0353	0.0137	0.0689	0.0509	0.0716	0.0693	0.1125	-0.081	-0.0154
NA19176	0.0385	0.0013	0.0054	0.001	-0.0331	0.0722	0.0667	0.0203	-0.0098	0.022	0.0832	-0.1036	-0.0281	-0.0482	0.0076	-0.0113	-0.035	0.0662	0.0823	-0.0628
NA19177	0.036	0.0021	-6e-04	-7e-04	-0.0344	0.0636	0.0244	0.0164	-0.0244	0.0185	0.0961	-0.1142	-0.0422	-0.054	-0.0055	0.0046	-0.0163	0.0522	0.0753	-0.0339
NA19184	0.0433	0.002	-0.0076	0.0081	-0.0551	-0.0549	-0.0339	0.056	-0.0117	0.0076	-0.017	0.025	-0.0147	0.0276	-0.0682	-0.032	0.0375	0.0092	0.0077	-0.066
NA19185	0.0348	4e-04	-7e-04	0.0034	-0.0615	0.0456	0.0353	0.0534	0.0077	-0.0365	0.0191	-0.0478	-0.0099	-0.0018	-0.1041	0.0331	0.0562	0.034	0.0806	0.0077
NA19189	0.046	-0.0014	8e-04	0.0073	-0.0458	-0.0279	0.0284	-0.0324	0.0848	-0.0166	-0.0496	-0.0088	0.0149	-0.0135	0.027	-0.0615	-0.093	-0.011	-0.0209	0.0087
NA19190	0.0404	0.0026	-0.0014	-8e-04	-0.004	-0.003	0.0801	-0.0605	0.0053	0.0543	-0.0106	-0.0343	-0.0698	0.0649	0.0721	0.013	0.0168	-0.0885	-0.0914	0.025
NA19197	0.0385	0.0024	-0.0042	1e-04	-0.0339	-0.0582	0.0183	0.0484	-0.0208	0.0312	0.0319	0.0021	0.0164	0.0133	-0.0154	-0.024	0.0172	-0.025	-0.0427	-0.0333
NA19198	0.0404	0.0018	0.0037	-0.0024	-0.0128	0.0044	-0.0258	0.0329	0.0656	-0.011	-0.0022	0.0114	0.0119	0.0415	-0.0102	0.0094	0.014	0.0136	0.0173	-0.0277
NA19200	0.0396	0.0033	0.0015	-0.002	-0.0301	-0.0499	0.0045	-0.044	-0.0385	0.0503	-0.0143	-0.0113	-0.0172	-0.0338	-0.006	0.0117	0.0563	-0.0408	0.0107	0.0432
NA19201	0.0409	0.0018	0	-0.0048	-0.0262	-0.0522	-0.0503	-0.0606	-0.0355	0.0062	-6e-04	-0.0141	0.0473	0.0156	-0.0284	-0.0071	0.0556	-0.0083	0.0537	0.0059
NA19203	0.0344	0.0036	-0.0042	0.01	-0.0137	-0.0365	-0.0208	-0.0199	-0.0113	-0.0663	-0.0362	0.0382	0.0423	-0.0026	0.0166	-0.0554	-0.038	-0.0166	0.0145	-0.0364
NA19206	0.0361	-6e-04	-0.0028	0	-0.0626	0.0042	-0.0124	-0.0423	-0.0315	0.0632	-0.002	0.0566	0.0307	0.0039	0.0527	0.0778	0.0199	-0.0114	-0.0272	-0.0598
NA19209	0.0341	-7e-04	0.0043	6e-04	-0.0313	-0.018	-0.0208	-0.0344	0.0032	0.0694	0.0118	-0.0084	-0.0093	0.0022	-0.0465	-0.0167	0.0102	-0.0058	0.0077	-0.004
NA19210	0.039	-2e-04	-0.0077	0.0023	-0.011	-0.0199	-0.039	0.0226	0.0363	-0.0469	-0.0323	-0.0195	-0.0295	0.0482	-0.0248	0.0056	0.0158	0.0643	-0.0124	-0.0368
NA19213	0.0371	-0.0029	0.0013	-0.0044	-0.0145	-0.0023	0.031	-0.0686	-0.0947	0.0564	-0.0098	0.0553	0.0268	0.0014	0.0298	0.1225	0.0315	0.0261	-0.0226	-0.022
NA19214	0.0392	0.0021	-0.0073	-1e-04	-0.0208	-0.035	0.0021	-0.041	0.0021	-0.0104	0.0378	0.0141	-0.0056	-0.0188	0.009	0.0295	0.0313	-0.0068	0.0066	-0.0173
NA19222	0.0407	0.0041	0.0089	0.0021	-0.0035	-0.0631	-0.0034	-0.0626	0.0231	0.068	0.028	-0.0048	0.0395	-0.0299	0.0313	-0.0061	0.0309	-0.0173	0.0174	0.1324
NA19223	0.0388	4e-04	-0.0018	0.0031	-0.0446	-0.0204	0.0045	-0.0295	-0.0489	0.0318	0.0299	0.0095	0.0228	0.0106	0.0471	0.0669	0.0181	0.0097	-0.0178	-0.047
NA19235	0.0388	0.0017	-0.0051	0.0024	-0.0198	0.0575	-0.0575	0.0017	0.0731	0.0174	-0.0223	0.0452	0.0213	-0.0231	0.0053	-0.0105	0.0381	-0.0206	-0.0189	-0.0307
NA19236	0.0333	0.0016	-4e-04	-0.001	-0.0075	-0.0209	-0.0064	-0.0314	0.0177	0.0461	0.0583	-0.0193	-0.0337	-0.0075	0.0302	-0.0042	-0.0255	-0.004	0.0395	-0.0248
NA19239	0.0354	0.0017	0.0039	0.0029	-0.0314	0.0317	-0.0448	0.0314	-0.0128	-0.0137	-0.0154	-0.026	0.0332	-0.0185	0.0123	-0.0159	-0.03	0.0436	0.0207	0.007
NA19247	0.0425	0.0047	-1e-04	6e-04	-0.0787	-0.0312	-0.035	0.0512	-0.0363	0.0152	0.0027	0.013	0.0753	0.0128	0.0584	-0.0014	-0.0034	0.0736	-0.0318	-0.0132
NA19248	0.0326	-0.0032	0.0117	-6e-04	-0.0233	-0.0386	0.0059	-0.026	0.0104	-0.0044	0.0157	0.0102	-0.0191	0.0249	0.0026	0.0289	0.0056	0.0038	0.0198	0.0036
NA19256	0.0409	0.0043	-0.0032	0.0051	-0.0181	-0.0024	-1e-04	-0.1239	0.0143	0.0294	0.0106	0.0468	0.0341	-0.0357	-0.0282	-0.0743	0.0856	-0.0217	0.0358	-0.0747
NA19257	0.0355	0.0019	0.0026	0.0023	-0.0341	0.0026	0.0798	-0.0238	-0.0359	0.0038	0.0321	0.0375	0.0158	0.0356	-0.0048	0.0507	-0.0117	0.0291	-0.0327	-0.0331
NA19308	0.0423	0.0063	-0.0072	-0.0021	-0.0643	0.0401	0.0081	0.1012	-0.0198	-0.0168	0.0067	0.0146	-0.0813	-0.0279	-0.0604	0.0097	0.0758	-0.0616	-0.0247	0.0205
NA19309	0.0269	-3e-04	-0.002	0.0019	-0.0218	-0.0158	0.0088	0.0056	-0.0389	-0.038	0.0854	0.0244	-0.0074	-0.0312	0.0367	-0.0358	-0.0056	-0.012	-0.0165	0.0965
NA19324	0.0404	-2e-04	-0.002	-0.0025	-0.0691	-0.0373	0.0351	0.1318	-0.0252	0.0161	0.0708	-0.0578	-0.0288	-0.0034	-0.0331	-0.0379	0.0513	-0.095	0.0159	-0.0062
