ID1	ID2	IBD_CM_SUM
NA20581	NA20787	21.27098
HG00176	HG00345	5.235405
HG01504	HG01525	5.028236
NA20503	NA20586	5.475288
HG01369	HG01389	10.83774
HG01168	HG01170	29.65086
HG00556	HG02082	5.320984
HG01789	NA20513	5.331696
HG00234	HG00250	10.13069
HG00239	NA12249	5.309904
NA19028	NA19454	5.685509
NA20542	NA20589	6.284283
HG00138	HG00262	5.05481
HG00313	HG00349	15.36897
HG01111	HG01171	16.41149
NA19438	NA19454	5.889107
HG01967	HG02002	6.875229
HG01918	HG02089	5.688232
HG01067	HG01176	26.15974
HG02283	HG02577	7.795583
HG00189	HG00190	6.008179
HG03886	HG03944	7.785049
HG01967	HG01979	5.168922
HG01860	HG02058	9.648064
HG01933	HG01950	5.709587
NA20881	NA21105	5.944183
NA19438	NA19467	5.459801
NA19316	NA19472	5.039536
NA20859	NA21124	12.63388
NA20529	NA20586	5.060432
HG01107	NA19452	6.199474
HG03378	HG03577	12.67339
HG01970	HG02008	5.576164
HG00245	HG00264	5.559509
HG00183	HG00190	9.18108
HG01097	HG01170	13.86531
HG00183	HG00345	9.413538
HG00143	NA11995	6.708641
NA19651	NA19786	5.508759
HG02108	HG02577	29.83873
HG01468	HG01521	8.284332
HG03753	HG03858	5.308266
NA19042	NA19312	6.00848
HG01360	HG01375	7.780342
HG03753	HG03944	15.53812
HG01488	HG01700	5.79686
HG01504	HG01607	5.028236
NA19028	NA19031	6.344826
NA12717	NA12751	6.26535
HG01845	HG01861	5.067757
HG00329	HG00346	5.584007
HG01378	HG01474	11.97701
HG01168	HG01392	14.4268
HG03126	HG03303	16.922
NA20533	NA20756	5.911598
HG01598	HG02075	5.62752
HG03063	HG03583	9.299896
HG03711	HG03986	6.261421
HG01369	HG01383	18.21147
HG01806	HG02151	6.39637
HG03063	HG03484	12.12251
NA18853	NA19248	5.357399
HG01125	HG01272	18.99551
HG01119	NA11894	5.095131
HG00357	HG00383	6.424652
HG02461	HG02852	5.808578
HG03685	HG03995	5.107826
HG01173	HG01303	9.315666
HG01284	HG01363	5.032829
HG03052	HG03473	6.074257
NA20849	NA21137	14.55195
HG02372	HG02373	10.50657
HG00376	NA12249	5.655838
HG01082	HG01162	11.70425
NA19024	NA19314	10.86295
HG01125	HG01377	9.411446
NA20871	NA21098	5.180351
NA18621	NA18622	5.024849
NA19372	NA19393	15.05778
NA19024	NA19443	5.033546
NA19437	NA19466	6.367599
HG03303	HG03363	5.88909
HG01082	HG01403	34.1094
NA20871	NA21106	10.49848
NA19331	NA19443	12.03706
NA20871	NA21088	5.662209
NA20529	NA20764	10.41357
HG04152	HG04156	6.474083
NA18519	NA18868	12.39883
NA19024	NA19473	10.62761
NA19024	NA19429	5.613838
HG01107	HG01405	9.532211
HG00245	HG00246	17.74193
HG01247	HG01326	27.94729
HG03572	HG03575	15.37828
HG02108	HG02545	24.99781
HG01625	HG01631	5.097782
HG01578	NA19648	6.053078
HG02595	HG03247	6.502213
NA20529	NA20814	15.07249
HG01431	NA19756	7.577963
HG01874	HG02363	6.161011
HG01894	HG02330	14.18362
HG00982	HG02392	6.645096
HG02006	HG02259	5.671299
NA18593	NA18625	5.270241
HG01271	HG02554	6.163605
NA18593	NA18622	5.525482
HG03690	HG03695	11.93529
HG01874	HG02353	6.161011
NA18593	NA18621	5.044449
HG03851	HG03943	7.022072
HG01894	NA18510	5.082615
HG00625	HG00631	15.6741
HG03511	HG03517	11.73966
HG01950	HG02285	13.3597
HG03854	HG03887	5.16436
NA19749	NA19776	7.936714
NA19320	NA19474	12.6007
NA18997	NA19087	5.204735
NA20849	NA21098	5.509224
HG02461	HG02594	6.641201
NA20849	NA21119	8.221092
NA18501	NA19210	6.292282
HG02252	HG02259	6.615086
NA19307	NA19338	31.77808
HG00190	HG00323	5.427681
HG00452	NA18639	6.18231
HG03303	HG03518	11.71984
NA20849	NA21108	5.094267
HG01173	HG01191	6.377796
HG00155	NA12342	6.750858
HG01253	HG01260	19.84846
HG00271	HG00378	5.245045
HG01080	HG01205	14.59017
HG00881	HG02371	5.267384
NA20851	NA20902	15.54139
HG03575	HG03577	11.66019
HG00595	HG00610	6.057037
HG02491	HG02728	5.221687
HG02282	NA12776	7.144089
NA20851	NA20888	7.822339
HG02078	HG02371	7.651382
HG03121	HG03291	7.481451
HG02923	HG03295	7.914139
NA18944	NA19057	5.528469
HG01311	HG01405	5.078865
NA19439	NA19468	5.310654
HG02165	HG02367	7.0919
HG01862	HG01871	5.621025
HG03132	HG03196	23.06748
HG00321	HG00338	5.31369
HG00662	NA18748	5.525112
HG00662	NA18570	5.073467
NA20846	NA21144	10.11878
HG02069	HG02076	5.379313
NA20827	NA20828	17.11423
HG02679	HG03045	6.632332
HG01121	HG01468	16.29836
HG01121	HG01348	12.18726
NA20892	NA20911	6.321358
HG00625	NA18625	5.241982
HG03743	HG03986	5.194854
HG00128	HG00149	7.189949
HG03943	HG04042	5.365448
NA19328	NA19403	11.56674
NA18924	NA19189	6.235363
HG00266	HG00272	18.62491
HG02839	HG02888	7.979637
HG02054	HG02281	8.564812
HG01121	HG01440	5.405075
HG01950	HG02272	6.141068
HG02611	HG03259	5.372437
HG03943	HG04210	7.932247
HG02330	HG03499	5.360161
HG01938	HG01939	5.56105
HG02813	HG02855	5.151741
NA20532	NA20778	6.320497
NA19017	NA19446	6.877998
HG02382	HG02384	6.293785
NA21112	NA21113	13.85088
NA20768	NA20790	5.892046
HG00407	HG00442	14.92897
HG02429	HG02549	21.29101
HG02700	HG03488	8.751991
HG01140	HG01432	5.527695
HG01572	HG01951	5.912159
HG00103	HG00113	6.086622
HG02330	HG02508	12.82318
NA19327	NA19457	5.793289
HG01277	HG01372	10.75416
HG03136	HG03168	5.996124
HG00103	HG00120	5.540272
HG03689	HG03989	6.591431
HG01815	HG02408	5.5057
HG02568	HG03259	6.213623
HG00879	HG02154	6.67778
HG01374	HG01464	9.017303
HG02943	HG03157	7.264618
HG01055	HG01101	20.62726
NA19037	NA19309	5.551399
HG01796	HG01809	5.972919
HG01277	HG01497	6.835164
HG01086	HG01162	31.13463
NA20853	NA21113	11.7398
NA18597	NA18613	5.861637
HG02008	HG02104	5.361549
HG03133	HG03303	14.1514
HG03136	HG03372	5.323822
NA19308	NA19385	7.023634
HG03689	HG03951	6.591003
NA20851	NA21105	7.061958
NA19323	NA19437	8.751663
HG01920	HG02286	5.264797
NA19317	NA19452	5.794868
HG01167	HG01302	16.5334
HG00290	HG00345	7.05217
NA19317	NA19390	5.023476
NA19031	NA19454	19.34055
NA20851	NA21128	5.248664
NA19043	NA19463	11.77736
HG02165	HG02379	5.240749
NA19031	NA19319	7.426353
HG00290	HG00313	5.190529
HG01923	HG02286	5.536232
HG02095	HG02332	6.588783
HG02122	HG02141	5.436867
HG02855	HG02887	6.120346
HG03267	HG03366	9.368829
NA21094	NA21144	9.828487
NA19384	NA19454	5.394379
HG03267	HG03271	6.74693
HG03760	HG03886	20.16655
NA19323	NA19443	6.315323
HG01253	HG01464	7.218437
HG01204	HG01414	35.48959
HG03190	HG03370	13.27498
HG01923	HG02089	7.630112
HG01390	HG01521	6.326145
HG03775	HG03868	5.278685
HG01923	HG01979	10.94801
HG00565	HG02078	5.40461
NA21094	NA21104	30.14587
HG01167	HG01173	9.156097
HG01029	HG02383	10.04181
HG01939	NA19773	5.595387
HG01390	NA19752	6.648502
HG01510	NA19670	6.467013
NA19314	NA19436	6.055038
HG03057	HG03058	6.859978
NA20769	NA20819	6.987633
HG02429	NA19908	6.974567
NA19017	NA19026	12.28627
NA19017	NA19320	5.73243
HG03196	HG03343	6.805611
NA21101	NA21109	5.795502
NA19017	NA19020	5.221775
NA19314	NA19393	10.79228
HG03196	HG03515	13.40495
HG00133	NA12044	5.567451
HG03169	HG03514	6.573219
HG01961	HG01968	5.939966
HG03169	HG03199	8.317696
HG03057	HG03575	9.548004
NA19017	NA19376	5.509644
HG03111	HG03129	7.622551
HG01863	HG01871	6.359238
HG01130	HG01950	5.130583
HG03645	HG03693	14.60702
HG00533	HG00534	6.268589
HG01086	HG01248	10.8572
HG02146	HG02285	5.872944
HG01815	NA18622	5.216827
NA19308	NA19448	12.4332
HG01815	NA18621	5.075859
NA19722	NA19740	6.676533
NA19037	NA19474	6.111465
HG03484	HG03583	8.951881
NA19037	NA19393	9.672225
HG01799	HG01815	9.14386
NA18964	NA19055	5.702328
NA19037	NA19376	6.532005
HG01927	HG02292	5.394379
NA20853	NA20893	7.151009
HG02881	HG02885	6.418648
HG01055	HG01082	15.11908
HG03085	HG03225	6.831053
NA19037	NA19320	6.532005
HG04042	HG04106	5.483856
NA19037	NA19317	6.532005
HG01801	HG02390	5.749039
HG03066	HG03485	8.471035
HG03058	HG03442	8.522957
NA21104	NA21141	5.612762
HG00599	HG00634	6.069809
NA19025	NA19375	11.24741
NA19025	NA19316	7.333321
HG02154	HG02379	6.033749
HG03072	HG03385	5.513945
NA20893	NA21113	6.070777
HG00428	NA18622	5.694115
HG00428	NA18593	5.235924
HG00428	NA18621	5.04705
HG02105	HG02275	5.148571
HG00428	HG01815	5.216827
HG03060	HG03451	5.193391
NA20586	NA20826	23.43455
HG00349	HG00371	5.299828
HG02676	HG02817	19.34066
HG00759	HG01816	5.727882
HG01142	HG01250	6.431161
HG00273	HG00364	5.548584
HG00349	HG00368	5.221596
HG01375	HG01447	15.02683
HG00273	HG00339	5.864998
HG01630	HG02233	5.289146
NA20515	NA20589	7.000109
HG00759	HG01801	12.66562
HG01250	HG01491	18.26217
HG03836	HG03851	12.52355
HG01197	NA19681	6.045456
HG01396	HG02646	7.897072
HG01250	HG01280	6.545723
HG01086	HG01168	6.237949
NA19669	NA19774	7.256866
NA11919	NA12827	7.985809
NA20526	NA20812	5.574162
NA20765	NA20770	8.547081
NA20765	NA20773	5.605967
NA19746	NA19786	5.255363
HG03741	HG03850	13.00795
NA19682	NA19755	7.189106
HG02016	HG02086	5.398521
NA20503	NA20505	5.825455
NA19669	NA19732	6.154694
HG01051	HG01177	8.929989
HG01365	HG01968	5.002762
HG02309	HG02496	5.20459
HG02374	HG02407	12.04688
NA19380	NA19383	5.243485
HG00732	HG01197	17.68298
NA19380	NA19446	5.243485
HG03099	HG03267	15.57705
NA19723	NA19776	5.10997
HG02364	HG02399	7.835884
NA20851	NA21137	7.09922
NA20851	NA20859	5.261581
HG00732	HG01247	5.843437
HG01365	HG01441	6.747696
NA19434	NA19438	5.780793
HG03598	HG04176	5.090286
NA18881	NA19108	5.460384
HG00181	HG00275	6.09436
NA19676	NA19679	11.23051
HG03692	HG03943	8.562325
HG00181	HG00320	13.88364
HG00252	HG00262	20.81201
HG02922	HG03271	14.05655
NA20588	NA20759	8.130333
HG01365	HG01525	9.789764
HG03692	HG03873	6.244537
HG01344	NA19788	5.521698
HG02020	HG02073	5.398827
HG00308	HG00373	16.66415
NA19038	NA19320	8.365417
HG02947	HG02981	6.745964
HG03081	HG03578	5.281433
HG03271	HG03303	8.804242
NA19334	NA19445	6.693085
HG00173	HG00365	6.04603
HG02922	HG03196	10.61936
HG03645	HG03900	5.006485
HG00181	HG00358	5.567581
HG02922	HG03120	16.15204
NA19038	NA19468	6.617004
HG02974	HG03367	5.230828
NA18519	NA18522	6.037136
HG00327	HG00337	5.697281
HG01923	HG01926	5.238411
HG03714	HG03716	6.541801
HG01923	HG02275	5.495308
HG00384	HG01140	5.097713
HG01892	HG02002	5.274334
HG00181	NA12716	5.197155
HG02971	HG03366	6.454834
HG01161	HG01167	21.86296
HG01432	HG01455	5.749542
HG02944	HG03202	8.012957
HG02571	HG02798	5.882339
HG03105	HG03521	7.253326
HG01049	HG01111	5.333023
HG02974	HG03135	5.060853
NA21111	NA21112	6.326576
NA19334	NA19383	5.147255
HG01161	HG01305	13.12903
HG00702	NA18630	5.803764
HG01366	HG01369	5.15279
NA21109	NA21123	7.959831
HG02974	HG03199	8.08712
HG03055	HG03548	11.9893
HG00978	HG01801	17.32671
HG00740	HG01092	8.661789
HG03105	HG03295	16.57916
HG02151	HG02382	5.065292
NA19027	NA19374	7.043297
HG00284	HG00309	6.018792
HG03986	HG04006	9.263016
HG03055	HG03442	5.212708
HG00740	HG01049	11.87746
HG01254	HG01341	5.574631
HG01284	HG01771	5.853401
HG00281	HG00365	8.018265
HG02971	HG03268	12.79096
HG03105	HG03511	10.50872
HG03105	HG03270	5.506004
HG01566	HG02277	5.083
NA19149	NA19152	12.55521
HG03108	HG03372	11.9201
NA11894	NA12873	6.168907
NA20773	NA20786	5.518662
NA20773	NA20822	5.080116
HG03557	HG03559	11.95212
HG01284	HG01485	17.14257
HG00284	HG00371	5.520462
HG03449	HG03547	5.657127
HG03449	HG03571	7.708866
HG01105	HG01412	6.408218
HG01054	HG01187	8.455849
HG00284	HG00290	5.212326
HG00355	HG00357	6.210167
HG01170	HG01325	5.910538
HG03449	HG03572	6.181736
HG00284	HG00337	5.012997
HG02621	HG03027	6.548996
NA20513	NA20532	6.684132
HG01269	NA20814	5.327629
HG00143	HG00145	6.891735
HG03772	HG04061	5.714432
HG01277	HG01438	26.62592
NA19657	NA19720	6.554504
HG00369	HG00378	12.64148
HG02367	HG02390	5.086967
HG02941	HG03117	12.60976
HG01768	NA19651	7.197487
NA19657	NA19719	5.565735
HG00139	HG00148	14.48752
HG03890	HG03986	15.79156
HG01259	HG01351	16.26191
HG02941	HG03298	9.932966
HG02941	HG03129	9.001612
NA19138	NA19153	6.168396
HG01251	HG01438	12.61656
HG01269	HG02312	6.976692
HG02450	HG03225	6.167412
HG02298	HG02299	5.044933
HG02588	HG02768	7.515266
HG00174	HG00306	5.707554
HG01162	HG01311	7.514526
HG01277	HG01669	6.116028
NA19355	NA19471	6.857788
HG01413	HG02646	10.98569
HG00174	HG00361	21.94377
HG03343	HG03370	16.29243
HG01251	HG01260	8.112209
NA20775	NA20802	8.623604
HG00276	HG00355	21.88331
HG01162	HG01204	13.64715
NA20877	NA21144	11.97747
HG01089	NA20502	5.203247
HG00881	HG02406	10.78064
HG01134	HG01253	5.400917
HG02585	NA19835	9.111359
HG02595	HG02888	5.345952
HG01816	HG02382	5.00927
HG03455	HG03464	5.356274
HG02595	HG02645	6.082669
NA20888	NA20911	5.95029
HG01164	HG01398	23.42653
HG00285	HG00306	5.049427
HG03900	HG04042	7.020567
HG02585	HG02595	8.067276
HG00149	HG00155	5.38979
HG02585	HG02895	5.513939
NA18942	NA18997	6.182304
HG01164	NA19789	5.89373
HG02667	HG02860	6.404319
HG00118	HG00119	5.520498
HG03139	HG03518	5.536736
HG03744	HG03890	7.579767
HG01516	NA20798	5.7416
HG02147	HG02260	5.335567
HG03445	HG03571	10.8386
HG03738	HG04210	6.492195
HG03738	HG03943	7.421177
HG03124	NA19096	5.026993
HG03445	HG03557	5.500931
HG01281	NA19655	5.602271
HG03139	NA19222	7.24173
HG02595	NA20276	8.34977
HG03866	HG03950	5.099133
NA21091	NA21125	5.261677
HG00583	HG00622	5.490448
HG03124	HG03297	5.184486
NA19019	NA19376	6.420212
NA19379	NA19430	6.454473
HG01990	HG02484	10.16992
NA20511	NA20827	5.504515
NA19041	NA19331	6.158939
HG03022	HG03709	5.676266
HG03469	HG03571	5.031372
HG02156	HG02383	7.173773
HG01149	HG01438	10.05479
HG01097	HG01551	5.249825
HG01149	HG01432	6.990292
HG01070	HG01305	6.092125
NA21107	NA21111	22.82482
HG00121	HG01089	5.375656
NA19041	NA19390	6.27462
HG03445	HG03484	5.006969
HG01061	HG01311	5.408005
HG03139	HG03514	8.405716
NA19041	NA19313	7.533173
NA19360	NA19438	5.694446
HG01626	HG01669	5.48304
HG02385	HG02391	5.056243
HG01281	HG01556	6.063034
HG03866	HG03943	5.657547
HG03866	HG03949	7.506874
HG04022	HG04096	8.910294
HG01112	HG01497	8.530304
HG00309	HG00382	6.810638
HG00178	HG00327	6.976364
HG01108	NA19214	8.407883
HG00309	HG00378	8.203706
HG02943	HG03271	5.057625
HG02493	HG03660	6.769737
HG01133	HG01362	10.41221
HG02943	HG02952	18.18739
HG00278	HG00349	13.22948
HG01242	NA19172	7.94136
HG00178	HG00268	7.048859
HG00178	HG00344	5.191013
HG03066	HG03073	6.830375
NA20525	NA20801	7.505974
HG01088	HG01174	11.69299
HG01121	HG01384	22.59005
HG01077	HG01088	14.54211
HG02943	HG02973	9.274704
HG01462	HG01976	5.568115
HG00178	HG00185	8.847198
HG01075	HG01171	7.701385
HG03304	NA19093	5.34577
HG00361	HG00381	6.807159
HG01075	HG01395	5.122711
NA21089	NA21110	5.034782
HG00304	HG00366	11.48471
NA19312	NA19338	67.36408
HG03304	HG03363	11.77751
HG02385	HG02410	11.75932
NA20516	NA20517	11.47473
HG01149	HG01363	14.3839
NA20539	NA20795	6.158546
NA07347	NA12489	6.152981
HG01083	HG01308	8.347603
HG02089	HG02299	5.828571
HG00319	HG00381	5.767509
HG01886	HG02009	8.630142
HG02493	HG03022	5.6082
NA19035	NA19457	5.14975
HG00554	HG01072	12.74622
HG03135	HG03515	6.605469
NA21090	NA21124	6.903
HG01046	HG02407	5.744102
NA21090	NA21143	10.78894
HG00179	HG00181	6.540573
NA20771	NA20775	12.24111
HG01139	HG01438	13.99532
NA20752	NA20805	23.28623
HG02023	HG02085	6.449358
HG01187	HG01204	11.02496
HG01139	HG01269	11.49242
HG00731	HG01402	6.987247
HG00179	HG00274	12.39317
HG02180	HG02398	5.026611
HG00640	HG01170	10.06581
NA18946	NA19075	5.418396
NA20875	NA21126	5.593773
HG00640	HG01405	23.31407
HG01187	HG01260	6.032887
HG00179	HG00185	5.390007
NA20770	NA20795	7.116336
HG00304	HG00345	10.51109
HG01073	HG01171	13.55709
NA20863	NA21144	5.636559
HG01112	HG01260	5.693867
NA20517	NA20588	6.687124
NA20863	NA20889	9.090515
HG01362	HG01444	7.189651
HG02224	HG02231	5.139496
HG02146	HG02147	6.429094
HG01393	HG01395	5.009434
HG03304	NA20355	8.509567
HG00734	NA19649	16.14386
HG03696	HG03711	5.303719
HG01092	HG02614	5.060396
HG02558	HG03517	5.032974
HG01187	HG01205	6.456786
NA20517	NA20520	17.19495
NA20894	NA21126	6.607308
NA21090	NA21113	9.255386
HG01272	HG01280	7.194473
HG02946	HG03120	6.225006
NA20859	NA21114	7.116608
HG02685	HG02725	11.82908
HG01119	HG01369	7.560692
NA19324	NA19372	8.258884
HG01372	HG01443	5.328964
NA19375	NA19446	5.090286
NA12829	NA19684	5.821575
HG00148	HG02445	5.312675
NA20520	NA20809	5.216124
NA18969	NA19072	5.131866
HG01113	NA19655	5.232279
HG01444	HG01498	7.95813
HG02166	NA18537	5.248711
HG02260	HG02265	5.109795
HG00640	HG00739	5.200333
HG00731	HG01085	5.26292
NA19456	NA19471	6.07486
HG00179	NA12716	5.550861
NA18856	NA19143	5.406029
HG02976	HG03129	5.096535
HG00731	NA19649	7.274689
HG01444	HG02146	5.346142
HG01853	HG02082	5.080528
NA20532	NA20819	10.0962
NA18856	NA18876	6.239796
NA18868	NA18908	5.578262
HG01444	HG01465	22.54779
HG01491	HG01619	5.654091
HG03485	HG03556	5.767464
NA19023	NA19375	7.811768
HG01390	HG02679	5.050751
NA20533	NA20771	5.18738
NA19320	NA19351	17.80383
HG00637	HG01396	6.240036
HG00313	HG00335	5.408024
HG00736	HG01101	16.83849
NA19023	NA19347	6.268238
HG02047	HG02075	6.240768
NA19023	NA19327	5.146935
NA19023	NA19446	5.090286
HG01979	HG02262	5.218964
NA20533	NA20768	5.844719
HG01356	HG01495	5.790649
HG00344	HG00384	5.764587
NA21088	NA21112	5.093708
NA19735	NA19786	6.233244
HG01390	HG02571	5.777115
NA19448	NA19461	6.903198
NA19375	NA19466	7.755455
HG00743	HG01174	7.744148
HG01747	HG02232	11.53361
HG01797	HG02156	12.85935
HG02322	HG02334	10.11435
HG00268	HG00376	11.36778
HG03084	HG03455	7.783104
HG02611	HG02982	5.922112
HG02121	NA18638	5.923996
HG03126	HG03298	5.883623
NA19023	NA19434	5.490784
HG02188	HG02388	5.04464
NA20520	NA20778	5.607697
HG03126	HG03202	5.185219
HG03679	HG03736	6.588531
HG00364	HG00379	5.310122
HG02470	HG02541	5.073917
HG02977	HG03511	13.3309
HG00337	HG00369	6.896988
HG00337	HG00372	5.993225
HG03887	HG03895	6.984922
HG03388	HG03442	10.53959
HG00654	HG00699	8.414783
HG03685	HG03951	9.946392
HG01171	HG01173	6.609558
NA19436	NA19466	7.639473
HG00337	HG00371	6.564308
HG01171	HG01176	5.078106
HG02780	HG03709	5.676266
HG00656	NA18630	5.803764
HG00272	HG00351	14.77484
NA19310	NA19439	11.81002
NA19331	NA19383	5.419807
HG01247	HG01302	9.393614
NA19020	NA19391	9.005466
HG03690	HG03752	7.462719
HG01889	HG02479	22.9902
HG01247	HG01305	10.72448
NA19331	NA19463	6.813873
NA19788	NA19794	11.46394
NA19436	NA19446	13.6314
NA19310	NA19338	24.60397
HG02281	HG02558	23.25479
NA19042	NA19463	5.382591
NA19042	NA19372	8.11393
HG01917	NA19649	9.070808
NA19310	NA19320	20.73159
HG01110	HG01162	8.18692
HG03195	HG03363	5.395561
HG00419	HG00533	8.698974
HG01468	HG01494	13.48935
NA19042	NA19310	6.637794
NA20850	NA21106	5.592777
HG03698	HG03755	6.020287
HG03698	HG03890	5.201969
HG01920	HG02089	6.652321
NA19023	NA19466	8.37014
NA19062	NA19091	6.025131
NA19042	NA19462	8.996544
HG01800	HG02374	8.728836
NA20524	NA20805	6.256966
HG00313	HG00326	5.913574
HG01595	HG02069	7.649635
NA20867	NA21111	5.061668
HG01204	HG01242	7.177696
HG01841	HG02023	5.292641
NA18486	NA19160	6.386398
NA19307	NA19324	5.840027
HG00136	HG02215	7.311825
HG02179	HG02353	7.886108
HG03202	HG03363	10.42962
HG03378	HG03547	5.988159
HG01670	HG02223	5.485184
HG01173	HG01247	7.74427
HG01204	HG01325	15.6631
NA19307	NA19319	10.61906
HG01173	HG01204	25.73664
HG02282	HG02554	16.82439
HG00689	HG00766	5.916616
HG01359	HG01556	7.022491
HG03112	HG03517	5.274263
HG02666	HG02798	7.594959
HG03385	HG03563	6.581276
HG03774	HG04238	5.926407
NA19437	NA19462	10.6671
HG01047	HG01082	23.38362
HG01374	HG01506	5.553001
HG03159	NA19184	5.084976
HG03058	HG03559	8.590836
HG01082	HG01303	11.58831
HG01124	HG01241	5.725021
HG01247	HG01260	6.090279
HG00180	HG00329	5.987961
HG03844	HG03866	7.089539
HG01518	HG01697	5.412178
HG01578	HG02252	5.359695
HG03717	HG04056	5.648613
NA19024	NA19025	7.181969
HG03097	HG03451	6.049614
NA21100	NA21111	5.780651
HG00654	HG00707	5.183479
HG03095	HG03382	7.753966
HG03882	HG04239	5.948917
HG01280	HG01363	28.53399
HG01862	NA18591	6.642342
HG01311	HG01325	16.42678
HG01280	HG01489	5.695076
NA20847	NA21087	5.061716
NA20505	NA20539	5.063946
HG02179	HG02395	10.22114
HG00185	HG00343	5.564789
NA18917	NA19121	5.515015
HG01095	HG01311	13.58296
HG03060	HG03066	6.055176
HG03095	HG03428	5.344666
HG01095	HG01173	14.40445
HG01095	HG01171	6.319378
HG00185	HG00355	10.54498
NA18967	NA18977	6.7435
HG03873	HG03943	5.858978
HG00159	NA12234	5.284889
HG00185	HG00367	5.560814
HG00534	HG00537	13.02249
NA20847	NA20911	5.318268
HG00625	NA18591	9.708792
HG00565	HG00631	7.269684
HG01571	HG01572	6.383213
HG03511	HG03521	5.349113
NA20786	NA20807	5.059023
HG01571	HG02275	5.644005
HG01571	HG01578	5.244949
NA18501	NA18868	7.429081
HG03096	HG03451	6.312065
NA19043	NA19446	5.198654
HG01080	HG01747	5.853442
HG01926	HG01992	7.792084
HG02003	HG02090	5.938812
NA19383	NA19452	9.853014
HG01939	HG01941	5.674541
HG03760	HG03866	5.713271
HG01253	HG01686	8.424202
HG00107	HG00114	6.749321
HG01253	HG01360	5.05809
HG00271	HG00281	7.736946
HG00290	HG00382	6.014905
NA19043	NA19436	5.267746
HG03190	HG03499	7.074018
NA20502	NA20762	13.05184
NA19323	NA19377	7.779366
HG01926	HG01935	5.897945
HG03270	HG03511	7.636948
HG03944	HG04107	5.391512
NA19383	NA19434	5.621269
HG03073	HG03451	6.049614
NA20884	NA20902	6.486771
HG03697	HG04029	8.385624
HG03910	HG04159	5.088902
HG03063	HG03455	7.42502
HG03270	HG03521	6.145454
HG03777	HG04211	6.864602
HG03073	HG03081	5.685488
HG00982	HG02187	5.633934
NA20876	NA21130	11.16415
NA20892	NA21089	6.235855
HG02923	HG03118	5.167465
HG01893	HG02266	13.54747
HG03064	HG03571	9.861235
HG01550	HG02150	5.713364
HG03064	HG03470	9.492483
HG01085	HG01089	17.98377
HG02555	HG02557	7.971451
NA19327	NA19390	20.23271
NA19327	NA19403	5.272263
NA19017	NA19316	7.769135
HG01085	HG01365	5.88875
NA19017	NA19472	8.2034
NA19654	NA19774	6.496288
NA19327	NA19443	26.37452
HG03295	NA18520	5.594643
HG01883	HG02337	12.60535
NA19431	NA19475	10.68426
HG00103	NA20317	5.134041
HG03064	HG03084	11.72018
HG02307	HG02309	11.28487
HG01953	HG02275	5.026127
HG01808	HG02364	5.528544
HG02568	HG02757	13.69437
HG01796	HG02185	11.18671
NA20589	NA20770	5.688488
HG03077	HG03410	7.887138
HG03595	HG04182	5.829865
HG01883	NA11829	6.262665
NA19308	NA19376	6.720844
HG03740	HG04042	12.55235
HG01988	HG02502	11.83295
HG01796	HG02402	7.627399
HG01883	HG02419	6.214386
NA20853	NA20875	5.487366
NA20853	NA21089	7.06572
HG01796	HG01811	5.2155
NA19383	NA19451	9.853014
HG01977	HG02298	5.335472
HG02860	HG03048	6.894966
HG01136	HG01456	8.110519
NA20856	NA21098	6.430573
HG01938	HG01965	5.830849
HG00318	NA19749	5.241592
HG03752	HG03754	11.3571
NA19338	NA19360	30.08522
NA19314	NA19355	14.72308
HG00127	NA12814	5.625427
NA19026	NA19391	5.851963
HG03380	HG03571	5.034779
HG01938	HG01971	6.000565
HG03279	HG03367	18.552
HG03169	HG03363	5.752487
